Time,N0,Temperature,Aw,pH,Category,Name,Organism,Predict
240.0,4.0,15.0,0.92,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.7573383
240.0,4.0,15.0,0.93,4.5,Culture medium,Broth,Aeromonas hydrophila,-2.0057018
240.0,4.0,15.0,0.94,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.7120321
240.0,4.0,15.0,0.95,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.3989024
240.0,4.0,15.0,0.96,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.0000811
240.0,4.0,15.0,0.97,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.96979666
240.0,4.0,15.0,0.98,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.7489357
240.0,4.0,15.0,0.99,4.5,Culture medium,Broth,Aeromonas hydrophila,0.35995737
240.0,4.0,17.5,0.9,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.9818373
240.0,4.0,17.5,0.91,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.3684733
240.0,4.0,17.5,0.92,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.3337902
240.0,4.0,17.5,0.93,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.6586199
240.0,4.0,17.5,0.94,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.3471103
240.0,4.0,17.5,0.95,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.0266097
240.0,4.0,17.5,0.96,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.50497156
240.0,4.0,17.5,0.97,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.49250272
240.0,4.0,17.5,0.98,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.34543842
240.0,4.0,17.5,0.99,4.5,Culture medium,Broth,Aeromonas hydrophila,0.60534984
240.0,4.0,20.0,0.9,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.6161078
240.0,4.0,20.0,0.91,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.81681174
240.0,4.0,20.0,0.92,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.7826485
240.0,4.0,20.0,0.93,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.2082814
240.0,4.0,20.0,0.94,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.85814816
240.0,4.0,20.0,0.95,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.5517715
240.0,4.0,20.0,0.96,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.059424385
240.0,4.0,20.0,0.97,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.09653363
240.0,4.0,20.0,0.98,4.5,Culture medium,Broth,Aeromonas hydrophila,0.2664233
240.0,4.0,20.0,0.99,4.5,Culture medium,Broth,Aeromonas hydrophila,1.0628304
240.0,4.0,22.5,0.9,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.6064376
240.0,4.0,22.5,0.91,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.7537811
240.0,4.0,22.5,0.92,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.7115596
240.0,4.0,22.5,0.93,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.1203283
240.0,4.0,22.5,0.94,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.77199614
240.0,4.0,22.5,0.95,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.44914043
240.0,4.0,22.5,0.96,4.5,Culture medium,Broth,Aeromonas hydrophila,0.01617165
240.0,4.0,22.5,0.97,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.08491998
240.0,4.0,22.5,0.98,4.5,Culture medium,Broth,Aeromonas hydrophila,0.11885088
240.0,4.0,22.5,0.99,4.5,Culture medium,Broth,Aeromonas hydrophila,0.7703448
240.0,4.0,25.0,0.9,4.5,Culture medium,Broth,Aeromonas hydrophila,-1.0922928
240.0,4.0,25.0,0.91,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.1033559
240.0,4.0,25.0,0.92,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.058607414
240.0,4.0,25.0,0.93,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.41862965
240.0,4.0,25.0,0.94,4.5,Culture medium,Broth,Aeromonas hydrophila,-0.09332266
240.0,4.0,25.0,0.95,4.5,Culture medium,Broth,Aeromonas hydrophila,0.20513624
240.0,4.0,25.0,0.96,4.5,Culture medium,Broth,Aeromonas hydrophila,0.6188368
240.0,4.0,25.0,0.97,4.5,Culture medium,Broth,Aeromonas hydrophila,0.52413756
240.0,4.0,25.0,0.98,4.5,Culture medium,Broth,Aeromonas hydrophila,0.75556767
240.0,4.0,25.0,0.99,4.5,Culture medium,Broth,Aeromonas hydrophila,1.2691207
240.0,4.0,0.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.0600412
240.0,4.0,0.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9279048
240.0,4.0,0.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8907915
240.0,4.0,0.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.0902328
240.0,4.0,0.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8832086
240.0,4.0,0.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7045573
240.0,4.0,0.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7066958
240.0,4.0,0.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.0559332
240.0,4.0,0.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8020647
240.0,4.0,0.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.1489549
240.0,4.0,2.5,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.059268
240.0,4.0,2.5,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9329478
240.0,4.0,2.5,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8971173
240.0,4.0,2.5,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.0891745
240.0,4.0,2.5,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9060419
240.0,4.0,2.5,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7403257
240.0,4.0,2.5,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7532797
240.0,4.0,2.5,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.029061
240.0,4.0,2.5,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7931454
240.0,4.0,2.5,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.0952959
240.0,4.0,5.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.1057827
240.0,4.0,5.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9300733
240.0,4.0,5.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8965194
240.0,4.0,5.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.077798
240.0,4.0,5.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.8432006
240.0,4.0,5.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.6333101
240.0,4.0,5.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.6038806
240.0,4.0,5.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7312725
240.0,4.0,5.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.390994
240.0,4.0,5.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.57761556
240.0,4.0,7.5,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9793613
240.0,4.0,7.5,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7728521
240.0,4.0,7.5,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7512567
240.0,4.0,7.5,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.965542
240.0,4.0,7.5,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.7359031
240.0,4.0,7.5,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.4920087
240.0,4.0,7.5,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.4300376
240.0,4.0,7.5,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.5583912
240.0,4.0,7.5,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.1578238
240.0,4.0,7.5,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.33267617
240.0,4.0,10.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.9718771
240.0,4.0,10.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.5812559
240.0,4.0,10.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.5298437
240.0,4.0,10.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.721925
240.0,4.0,10.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.479559
240.0,4.0,10.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.1721108
240.0,4.0,10.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.0365524
240.0,4.0,10.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.0111473
240.0,4.0,10.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.36873773
240.0,4.0,10.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,0.630001
240.0,4.0,12.5,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.951216
240.0,4.0,12.5,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.4840393
240.0,4.0,12.5,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.4224342
240.0,4.0,12.5,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.6490718
240.0,4.0,12.5,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.3957642
240.0,4.0,12.5,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.1046755
240.0,4.0,12.5,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.8584208
240.0,4.0,12.5,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.80122083
240.0,4.0,12.5,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.21268903
240.0,4.0,12.5,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,0.7453177
240.0,4.0,15.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-2.0512433
240.0,4.0,15.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.471838
240.0,4.0,15.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.3933249
240.0,4.0,15.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.66263
240.0,4.0,15.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.4107955
240.0,4.0,15.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.1181278
240.0,4.0,15.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.7937403
240.0,4.0,15.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.6552898
240.0,4.0,15.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.054354176
240.0,4.0,15.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,1.024714
240.0,4.0,17.5,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.6838348
240.0,4.0,17.5,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.93682355
240.0,4.0,17.5,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.84272176
240.0,4.0,17.5,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.2092168
240.0,4.0,17.5,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.94066477
240.0,4.0,17.5,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.6498338
240.0,4.0,17.5,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.19235066
240.0,4.0,17.5,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.059748307
240.0,4.0,17.5,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,0.4691908
240.0,4.0,17.5,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,1.3671017
240.0,4.0,20.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.3002043
240.0,4.0,20.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.36487418
240.0,4.0,20.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.2745134
240.0,4.0,20.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.75101084
240.0,4.0,20.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.44437683
240.0,4.0,20.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.16789934
240.0,4.0,20.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,0.26172942
240.0,4.0,20.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,0.36483258
240.0,4.0,20.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,1.1657404
240.0,4.0,20.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,1.8920199
240.0,4.0,22.5,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-1.2775018
240.0,4.0,22.5,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.3029343
240.0,4.0,22.5,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.20546621
240.0,4.0,22.5,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.66926605
240.0,4.0,22.5,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.36388117
240.0,4.0,22.5,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.070925705
240.0,4.0,22.5,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,0.34516853
240.0,4.0,22.5,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,0.38080063
240.0,4.0,22.5,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,1.0077392
240.0,4.0,22.5,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,1.601544
240.0,4.0,25.0,0.9,5.0,Culture medium,Broth,Aeromonas hydrophila,-0.71968585
240.0,4.0,25.0,0.91,5.0,Culture medium,Broth,Aeromonas hydrophila,0.38892424
240.0,4.0,25.0,0.92,5.0,Culture medium,Broth,Aeromonas hydrophila,0.48891813
240.0,4.0,25.0,0.93,5.0,Culture medium,Broth,Aeromonas hydrophila,0.07299503
240.0,4.0,25.0,0.94,5.0,Culture medium,Broth,Aeromonas hydrophila,0.3578767
240.0,4.0,25.0,0.95,5.0,Culture medium,Broth,Aeromonas hydrophila,0.6267833
240.0,4.0,25.0,0.96,5.0,Culture medium,Broth,Aeromonas hydrophila,0.9846709
240.0,4.0,25.0,0.97,5.0,Culture medium,Broth,Aeromonas hydrophila,1.0342649
240.0,4.0,25.0,0.98,5.0,Culture medium,Broth,Aeromonas hydrophila,1.6973482
240.0,4.0,25.0,0.99,5.0,Culture medium,Broth,Aeromonas hydrophila,2.1654232
240.0,4.0,0.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.6373581
240.0,4.0,0.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5081704
240.0,4.0,0.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5037328
240.0,4.0,0.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.7113999
240.0,4.0,0.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5238566
240.0,4.0,0.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3665682
240.0,4.0,0.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3528134
240.0,4.0,0.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.6385942
240.0,4.0,0.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3158633
240.0,4.0,0.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.15642242
240.0,4.0,2.5,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.7505254
240.0,4.0,2.5,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.6302254
240.0,4.0,2.5,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.627871
240.0,4.0,2.5,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.8388753
240.0,4.0,2.5,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.6742518
240.0,4.0,2.5,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5223707
240.0,4.0,2.5,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5103978
240.0,4.0,2.5,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.7123435
240.0,4.0,2.5,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3842938
240.0,4.0,2.5,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.15784924
240.0,4.0,5.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5257187
240.0,4.0,5.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3561255
240.0,4.0,5.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3580418
240.0,4.0,5.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.5616713
240.0,4.0,5.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.3407447
240.0,4.0,5.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.126278
240.0,4.0,5.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0437557
240.0,4.0,5.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.033251
240.0,4.0,5.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.52358145
240.0,4.0,5.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,0.8329205
240.0,4.0,7.5,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.2080996
240.0,4.0,7.5,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0099761
240.0,4.0,7.5,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0242283
240.0,4.0,7.5,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.257993
240.0,4.0,7.5,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.043768
240.0,4.0,7.5,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.78372157
240.0,4.0,7.5,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.66290456
240.0,4.0,7.5,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.6365997
240.0,4.0,7.5,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.051234458
240.0,4.0,7.5,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,1.3522468
240.0,4.0,10.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.2468691
240.0,4.0,10.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.85258865
240.0,4.0,10.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.83724195
240.0,4.0,10.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0374714
240.0,4.0,10.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.80885917
240.0,4.0,10.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.47244656
240.0,4.0,10.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.23917262
240.0,4.0,10.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.03609709
240.0,4.0,10.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,0.77078784
240.0,4.0,10.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.273648
240.0,4.0,12.5,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0934507
240.0,4.0,12.5,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.61631966
240.0,4.0,12.5,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.5920493
240.0,4.0,12.5,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.82399714
240.0,4.0,12.5,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.58127636
240.0,4.0,12.5,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.25400043
240.0,4.0,12.5,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,0.10771277
240.0,4.0,12.5,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,0.35788405
240.0,4.0,12.5,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,1.0305254
240.0,4.0,12.5,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.350973
240.0,4.0,15.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.1972531
240.0,4.0,15.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.61111885
240.0,4.0,15.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.5723926
240.0,4.0,15.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.83548
240.0,4.0,15.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.59325063
240.0,4.0,15.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.26443735
240.0,4.0,15.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,0.1820907
240.0,4.0,15.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,0.51787823
240.0,4.0,15.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,1.1967425
240.0,4.0,15.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.6201031
240.0,4.0,17.5,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-1.0350951
240.0,4.0,17.5,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.27789056
240.0,4.0,17.5,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.22262189
240.0,4.0,17.5,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.578238
240.0,4.0,17.5,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.32030007
240.0,4.0,17.5,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,0.00523981
240.0,4.0,17.5,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,0.58590335
240.0,4.0,17.5,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,0.9144538
240.0,4.0,17.5,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,1.4915074
240.0,4.0,17.5,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.6862803
240.0,4.0,20.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.8116272
240.0,4.0,20.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,0.13845669
240.0,4.0,20.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,0.18972473
240.0,4.0,20.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.27806678
240.0,4.0,20.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,0.017191755
240.0,4.0,20.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,0.3252681
240.0,4.0,20.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,0.88222694
240.0,4.0,20.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,1.1723043
240.0,4.0,20.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,1.9600911
240.0,4.0,20.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.9144719
240.0,4.0,22.5,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.8531112
240.0,4.0,22.5,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,0.13483107
240.0,4.0,22.5,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,0.19320746
240.0,4.0,22.5,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.25706577
240.0,4.0,22.5,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,0.037797775
240.0,4.0,22.5,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,0.3625471
240.0,4.0,22.5,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,0.9167972
240.0,4.0,22.5,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,1.1396401
240.0,4.0,22.5,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,1.7585299
240.0,4.0,22.5,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,2.6160593
240.0,4.0,25.0,0.9,5.5,Culture medium,Broth,Aeromonas hydrophila,-0.3923886
240.0,4.0,25.0,0.91,5.5,Culture medium,Broth,Aeromonas hydrophila,0.7267582
240.0,4.0,25.0,0.92,5.5,Culture medium,Broth,Aeromonas hydrophila,0.78828347
240.0,4.0,25.0,0.93,5.5,Culture medium,Broth,Aeromonas hydrophila,0.38834822
240.0,4.0,25.0,0.94,5.5,Culture medium,Broth,Aeromonas hydrophila,0.6635474
240.0,4.0,25.0,0.95,5.5,Culture medium,Broth,Aeromonas hydrophila,0.9636104
240.0,4.0,25.0,0.96,5.5,Culture medium,Broth,Aeromonas hydrophila,1.4607801
240.0,4.0,25.0,0.97,5.5,Culture medium,Broth,Aeromonas hydrophila,1.70745
240.0,4.0,25.0,0.98,5.5,Culture medium,Broth,Aeromonas hydrophila,2.385988
240.0,4.0,25.0,0.99,5.5,Culture medium,Broth,Aeromonas hydrophila,3.1453354
240.0,4.0,0.0,0.9,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.6343842
240.0,4.0,0.0,0.91,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.4973015
240.0,4.0,0.0,0.92,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.5278485
240.0,4.0,0.0,0.93,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.7786006
240.0,4.0,0.0,0.94,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.5443373
240.0,4.0,0.0,0.95,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.3709931
240.0,4.0,0.0,0.96,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.3175225
240.0,4.0,0.0,0.97,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.6124753
240.0,4.0,0.0,0.98,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.1806111
240.0,4.0,0.0,0.99,6.0,Culture medium,Broth,Aeromonas hydrophila,0.02729801
240.0,4.0,2.5,0.9,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.7675422
240.0,4.0,2.5,0.91,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.6456263
240.0,4.0,2.5,0.92,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.6797982
240.0,4.0,2.5,0.93,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.937916
240.0,4.0,2.5,0.94,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.7267103
240.0,4.0,2.5,0.95,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.5587211
240.0,4.0,2.5,0.96,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.5064535
240.0,4.0,2.5,0.97,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.7192166
240.0,4.0,2.5,0.98,6.0,Culture medium,Broth,Aeromonas hydrophila,-1.2723562
